Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
113, 38TH ST / SHOAL CREEK BLVD,TRAFFIC,TURNED_ON,LOC16-000560,5156083,PRIMARY,10, 38TH ST, SHOAL CREEK BLVD,2019871,,,,AUSTIN FULL PURPOSE,2016224,CENTRAL,,05/10/8158,"(30.3070889, -97.7475052)",3800,1306,2018,WALK/DONT WALK,,False,,5817c07ee052e0422be6c4d6,ONLINE,07/04/51543 04:40:00 PM +0000,COA,OK,05/08/48063 12:00:00 AM +0000,,,30.3070889,-97.7475052,11/24/51587 02:00:00 PM +0000
93, ANDERSON LN / NORTHCROSS DR,TRAFFIC,TURNED_ON,LOC16-000460,5157696,PRIMARY,7, ANDERSON LN, NORTHCROSS DR,3300711,,,,AUSTIN FULL PURPOSE,3299704,NORTHWEST,,04/30/8900,"(30.3583069, -97.7355347)",7822,2622,2019,WALK/DONT WALK,,False,,5817c07de052e0422be6c4ae,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,05/13/51373 08:00:00 AM +0000,,,30.3583069,-97.7355347,07/02/51623 01:20:00 AM +0000
127, LAMAR BLVD / BARTON SKWY (Manchaca Rd),TRAFFIC,TURNED_ON,LOC16-000630,5151991,SECONDARY,5, LAMAR BLVD, BARTON SKWY,2023813,Manchaca Rd,125:  LAMAR BLVD / MANCHACA RD (Barton Skwy),,AUSTIN FULL PURPOSE,2023812,SOUTHWEST,,11/28/0906,"(30.2436523, -97.7823639)",2201,2800,2019,COUNTDOWN,APS,False,,5817c07ee052e0422be6c4f2,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,BROKEN,11/08/51545 08:00:00 AM +0000,,,30.2436523,-97.7823639,07/15/51625 12:00:00 PM +0000
102, LAMAR BLVD / 45TH ST,TRAFFIC,TURNED_ON,LOC16-000505,5157553,PRIMARY,"10,9", LAMAR BLVD, 45TH ST,2015704,,,,AUSTIN FULL PURPOSE,2015792,CENTRAL,,,"(30.3134632, -97.7375946)",1001,4400,2019,COUNTDOWN,APS,False,,5817c07de052e0422be6c4c0,ONLINE,10/07/49748 07:20:00 PM +0000,COA,OK,01/18/51075 12:00:00 AM +0000,,,30.3134632,-97.7375946,09/28/51655 10:40:00 AM +0000
111, 35TH ST / JEFFERSON ST,TRAFFIC,TURNED_ON,LOC16-000550,5155479,PRIMARY,10, 35TH ST, JEFFERSON ST,2016154,,,,AUSTIN FULL PURPOSE,2016155,CENTRAL,,04/04/12815,"(30.3078003, -97.7516022)",3500,1700,2019,WALK/DONT WALK,,False,,5817c07ee052e0422be6c4d2,ONLINE,04/13/51650 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.3078003,-97.7516022,02/08/51665 11:20:00 PM +0000
94, ANDERSON LN / ROCKWOOD LN,TRAFFIC,TURNED_ON,LOC16-000465,5157292,PRIMARY,7, ANDERSON LN, ROCKWOOD LN,2012436,,,,AUSTIN FULL PURPOSE,3300416,NORTHWEST,,08/21/12426,"(30.3597527, -97.738266)",7800,2815,2019,WALK/DONT WALK,,False,,5817c07de052e0422be6c4b0,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,08/24/48706 08:00:00 AM +0000,,,30.3597527,-97.738266,09/28/51667 06:40:00 PM +0000
95, ANDERSON LN / SHOAL CREEK BLVD,TRAFFIC,TURNED_ON,LOC16-000470,5156894,PRIMARY,7, ANDERSON LN, SHOAL CREEK BLVD,2010847,,,,AUSTIN FULL PURPOSE,2042779,NORTHWEST,,08/18/3851,"(30.361021, -97.7408447)",7900,3100,2019,WALK/DONT WALK,,False,,5b5c434f97428f168b0e8671,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,05/11/50412 08:00:00 AM +0000,,,30.361021,-97.7408447,09/27/51667 09:20:00 AM +0000
99, SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,TRAFFIC,TURNED_ON,LOC16-000490,5155944,PRIMARY,10, SPICEWOOD SPRINGS RD, WOOD HOLLOW DR,2010870,,,,AUSTIN FULL PURPOSE,2010817,NORTHWEST,,12/16/16768,"(30.3617649, -97.7468948)",7700,3528,2019,WALK/DONT WALK,,False,,5817c07de052e0422be6c4ba,ONLINE,04/17/51535 04:40:00 PM +0000,COA,OK,06/12/50223 08:00:00 AM +0000,,,30.3617649,-97.7468948,04/11/51697 11:20:00 PM +0000
144, 1ST ST / MARY ST,TRAFFIC,TURNED_ON,LOC16-000715,5155117,PRIMARY,9, 1ST ST, MARY ST,2023740,,,,AUSTIN FULL PURPOSE,2023739,SOUTHWEST,,01/27/0886,"(30.2465649, -97.75634)",601,1800,2019,COUNTDOWN,,False,,5817c07fe052e0422be6c514,ONLINE,10/07/49748 07:20:00 PM +0000,COA,OK,12/08/46488 08:00:00 AM +0000,,,30.2465649,-97.75634,10/01/51128 02:00:00 PM +0000
146, 1ST ST / LIVE OAK ST,TRAFFIC,TURNED_ON,LOC16-000725,5154953,PRIMARY,9, 1ST ST, LIVE OAK ST,2023788,,,,AUSTIN FULL PURPOSE,2023787,SOUTHWEST,,03/31/15345,"(30.2444649, -97.7576752)",601,2000,2019,COUNTDOWN,,False,,5817c07fe052e0422be6c518,ONLINE,11/24/51340 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2444649,-97.7576752,05/29/51218 07:20:00 PM +0000
147, CESAR CHAVEZ ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-000730,5156188,SECONDARY,9, CESAR CHAVEZ ST, GUADALUPE ST,2019015,,148:  CESAR CHAVEZ ST / LAVACA ST,,AUSTIN FULL PURPOSE,2019016,CENTRAL,,06/05/13924,"(30.2643661, -97.7480011)",100,400,2019,COUNTDOWN,,False,,5817c07fe052e0422be6c51a,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.2643661,-97.7480011,10/25/50965 04:00:00 AM +0000
148, CESAR CHAVEZ ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-000735,5156353,PRIMARY,9, CESAR CHAVEZ ST, LAVACA ST,2019030,,,147:  CESAR CHAVEZ ST / GUADALUPE ST,AUSTIN FULL PURPOSE,2019031,CENTRAL,,06/05/13924,"(30.2640705, -97.7469406)",100,300,2019,COUNTDOWN,,False,,5817c07fe052e0422be6c51c,ONLINE,10/07/49748 07:20:00 PM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.2640705,-97.7469406,02/22/50964 06:00:00 PM +0000
149, CESAR CHAVEZ ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-000740,5156722,PRIMARY,9, CESAR CHAVEZ ST, CONGRESS AVE,2019086,,,,AUSTIN FULL PURPOSE,2019087,CENTRAL,,08/26/14031,"(30.263382, -97.7445679)",100,100,2019,WALK/DONT WALK,,False,,5817c07fe052e0422be6c51e,ONLINE,10/18/50401 04:40:00 PM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.263382,-97.7445679,10/07/51401 06:00:00 AM +0000
150, CESAR CHAVEZ ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-000745,5157116,PRIMARY,9, CESAR CHAVEZ ST, SAN JACINTO BLVD,2019126,,,,AUSTIN FULL PURPOSE,2019127,CENTRAL,,01/09/6734,"(30.2626915, -97.7421036)",100,200,2018,COUNTDOWN,,False,,5817c07fe052e0422be6c520,ONLINE,05/07/50982 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2626915,-97.7421036,02/24/51415 10:40:00 AM +0000
153, GUADALUPE ST / 2ND ST,TRAFFIC,TURNED_ON,LOC16-000760,5156234,PRIMARY,9, GUADALUPE ST, 2ND ST,2018946,,,,AUSTIN FULL PURPOSE,2018945,CENTRAL,,02/05/17530,"(30.2652874, -97.747673)",401,200,2018,COUNTDOWN,,False,,5817c07fe052e0422be6c526,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.2652874,-97.747673,03/21/51262 04:40:00 AM +0000
174, AIRPORT BLVD / LEVANDER LOOP,TRAFFIC,TURNED_ON,LOC16-000865,5162956,PRIMARY,3, AIRPORT BLVD, LEVANDER LOOP,2019546,,,,AUSTIN FULL PURPOSE,2019520,NORTHEAST,,11/04/13198,"(30.2537231, -97.692543)",7400,750,2019,COUNTDOWN,,False,,5817c080e052e0422be6c550,OFFLINE,03/15/51442 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2537231,-97.692543,02/13/51276 11:20:00 PM +0000
178, LAMAR BLVD / HOUSTON ST,TRAFFIC,TURNED_ON,LOC16-005475,5158929,PRIMARY,"7,4", LAMAR BLVD, HOUSTON ST,2012270,,,,AUSTIN FULL PURPOSE,2012269,NORTHEAST,,02/23/50404,"(30.323225, -97.7280807)",801,5502,2018,COUNTDOWN,APS,False,613,581d5c1ee340e0562cff53a0,ONLINE,07/21/49777 04:40:00 PM +0000,COA,NO DETECTION,11/19/50406 08:00:00 AM +0000,,06/09/50338 08:00:00 AM +0000,30.323225,-97.7280807,10/04/51390 07:20:00 PM +0000
169, AIRPORT BLVD / 45TH ST,TRAFFIC,TURNED_ON,LOC16-000840,5160322,PRIMARY,9, AIRPORT BLVD, 45TH ST,2040715,,,,AUSTIN FULL PURPOSE,2016373,NORTHEAST,,12/31/3344,"(30.3036251, -97.7159805)",1028,4506,2019,WALK/DONT WALK,,False,,5817c080e052e0422be6c546,ONLINE,10/08/49748 12:00:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.3036251,-97.7159805,09/28/51655 10:40:00 AM +0000
177, BRAZOS ST / 2ND ST,TRAFFIC,TURNED_ON,LOC16-000880,5156996,PRIMARY,9, BRAZOS ST, 2ND ST,2019036,,,,AUSTIN FULL PURPOSE,2019035,CENTRAL,,10/31/21721,"(30.2639465, -97.7428589)",100,200,2018,COUNTDOWN,,False,,5817c080e052e0422be6c556,ONLINE,05/07/50982 08:40:00 AM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.2639465,-97.7428589,07/22/51678 06:40:00 PM +0000
171, AIRPORT BLVD / 53RD HALF ST,TRAFFIC,TURNED_ON,LOC16-000850,5160439,PRIMARY,"4,9", AIRPORT BLVD, 53RD HALF ST,2015604,,,,AUSTIN FULL PURPOSE,2015632,NORTHEAST,,10/25/9700,"(30.3150253, -97.7146301)",800,5300,2019,WALK/DONT WALK,,False,,5817c080e052e0422be6c54a,ONLINE,11/08/50117 08:40:00 AM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.3150253,-97.7146301,03/26/51697 07:20:00 AM +0000
154, LAVACA ST / 2ND ST,TRAFFIC,TURNED_ON,LOC16-000765,5156415,PRIMARY,9, LAVACA ST, 2ND ST,2018990,,,,AUSTIN FULL PURPOSE,2018964,CENTRAL,,08/07/10140,"(30.2649975, -97.7465897)",201,200,2018,COUNTDOWN,,False,,5817c07fe052e0422be6c528,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,12/23/49423 08:00:00 AM +0000,,,30.2649975,-97.7465897,11/07/51697 04:40:00 PM +0000
187, 5TH ST / BOWIE ST,TRAFFIC,TURNED_ON,LOC16-000925,5155417,PRIMARY,9, 5TH ST, BOWIE ST,2018716,,,,AUSTIN FULL PURPOSE,2018621,CENTRAL,,10/27/39553,"(30.2697372, -97.7531738)",300,900,2018,COUNTDOWN,,False,,5817c081e052e0422be6c568,ONLINE,09/16/49881 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2697372,-97.7531738,11/07/51417 06:00:00 AM +0000
199, 1ST ST / ANNIE ST,TRAFFIC,TURNED_ON,LOC16-000985,5155185,PRIMARY,9, 1ST ST, ANNIE ST,2023712,,,,AUSTIN FULL PURPOSE,2023711,SOUTHWEST,,03/15/25656,"(30.247448, -97.7558212)",601,1600,2019,COUNTDOWN,,False,,5817c082e052e0422be6c580,ONLINE,08/21/50916 08:40:00 AM +0000,COA,OK,12/08/46488 08:00:00 AM +0000,,,30.247448,-97.7558212,11/21/50990 12:00:00 PM +0000
202, LAMAR BLVD / 40TH ST,TRAFFIC,TURNED_ON,LOC16-001000,5157046,PRIMARY,"10,9", LAMAR BLVD, 40TH ST,2016133,,,,AUSTIN FULL PURPOSE,2016194,CENTRAL,,01/10/23006,"(30.3078613, -97.7413864)",1001,3912,2018,COUNTDOWN,,False,,5817c082e052e0422be6c586,ONLINE,10/08/49748 12:00:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.3078613,-97.7413864,09/04/50687 06:40:00 AM +0000
203, 5TH ST / BAYLOR ST,TRAFFIC,TURNED_ON,LOC16-001005,5155073,PRIMARY,9, 5TH ST, BAYLOR ST,2021062,,,,AUSTIN FULL PURPOSE,2021063,CENTRAL,,03/02/26231,"(30.2708549, -97.7560349)",500,1100,2018,WALK/DONT WALK,,False,,5817c082e052e0422be6c588,ONLINE,10/08/49748 12:00:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2708549,-97.7560349,10/26/51401 04:40:00 PM +0000
205, 6TH ST / CAMPBELL ST,TRAFFIC,TURNED_ON,LOC16-001015,5153995,PRIMARY,9, 6TH ST, CAMPBELL ST,2020944,,,,AUSTIN FULL PURPOSE,2021802,CENTRAL,,08/24/27167,"(30.2757683, -97.7642212)",500,1600,2018,COUNTDOWN,,False,,5817c082e052e0422be6c58c,ONLINE,01/06/50692 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2757683,-97.7642212,11/03/51434 02:40:00 AM +0000
186, MANCHACA RD / BARTON SKWY (Lightsey Rd),TRAFFIC,TURNED_ON,LOC16-000920,5152078,PRIMARY,5, MANCHACA RD, BARTON SKWY,2023828,Lightsey Rd,,,AUSTIN FULL PURPOSE,2023827,SOUTHWEST,,10/26/17762,"(30.2426128, -97.781662)",2101,2800,2018,COUNTDOWN,Bulldog,False,,5b5c435497428f168b0e8696,ONLINE,07/19/51250 04:40:00 PM +0000,COA,OK,12/31/51085 12:00:00 AM +0000,,,30.2426128,-97.781662,08/02/51585 03:20:00 AM +0000
198, PLEASANT VALLEY RD / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-000980,5156706,PRIMARY,2, PLEASANT VALLEY RD, WILLIAM CANNON DR,2023606,,,,AUSTIN FULL PURPOSE,2023605,SOUTHEAST,,04/10/19044,"(30.1796741, -97.7469025)",5100,6406,2017,WALK/DONT WALK,,False,,5817c082e052e0422be6c57e,ONLINE,06/23/51606 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.1796741,-97.7469025,02/03/51613 08:40:00 AM +0000
188, MANCHACA RD / FORT VIEW RD,TRAFFIC,TURNED_ON,LOC16-000930,5151476,PRIMARY,5, MANCHACA RD, FORT VIEW RD,2024125,,,,AUSTIN FULL PURPOSE,2024102,SOUTHWEST,,11/11/13250,"(30.2310085, -97.7876205)",1805,4102,2019,COUNTDOWN,,False,,5817c081e052e0422be6c56a,ONLINE,06/01/51450 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2310085,-97.7876205,05/17/51623 05:20:00 AM +0000
190, MANCHACA RD / LANSING DR,TRAFFIC,TURNED_ON,LOC16-000940,5151076,PRIMARY,5, MANCHACA RD, LANSING DR,2024394,,,,AUSTIN FULL PURPOSE,2024354,SOUTHWEST,,02/10/16194,"(30.2234383, -97.7923889)",4801,4800,2019,WALK/DONT WALK,,False,,5817c081e052e0422be6c56e,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,05/08/51603 08:00:00 AM +0000,,,30.2234383,-97.7923889,07/12/51623 11:20:00 AM +0000
192, MANCHACA RD / STASSNEY LN,TRAFFIC,TURNED_ON,LOC16-000950,5150642,PRIMARY,5, MANCHACA RD, STASSNEY LN,3261326,,,,AUSTIN FULL PURPOSE,2024610,SOUTHWEST,,07/16/3788,"(30.2154312, -97.7977066)",1820,5320,2019,COUNTDOWN,,False,,5817c081e052e0422be6c572,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2154312,-97.7977066,07/12/51623 11:20:00 AM +0000
196, MANCHACA RD / DAVIS LN,TRAFFIC,TURNED_ON,LOC16-000970,5149065,PRIMARY,5, MANCHACA RD, DAVIS LN,2025721,,,,AUSTIN FULL PURPOSE,2025720,SOUTHWEST,,01/15/19411,"(30.1859264, -97.8163071)",2001,8416,2019,WALK/DONT WALK,,False,,5817c081e052e0422be6c57a,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,07/25/51611 08:00:00 AM +0000,,,30.1859264,-97.8163071,07/11/51623 06:40:00 PM +0000
193, MANCHACA RD / BERKELEY AVE,TRAFFIC,TURNED_ON,LOC16-000955,5150004,PRIMARY,5, MANCHACA RD, BERKELEY AVE,2041810,,,,AUSTIN FULL PURPOSE,2024858,SOUTHWEST,,01/10/10157,"(30.20858, -97.8048477)",1901,6374,2019,COUNTDOWN,,False,,5817c081e052e0422be6c574,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.20858,-97.8048477,04/12/51678 09:20:00 AM +0000
204, SLAUGHTER LN / 1ST ST,TRAFFIC,TURNED_ON,LOC16-001010,5150579,PRIMARY,"5,2", SLAUGHTER LN, 1ST ST,2027828,,,,AUSTIN FULL PURPOSE,3259995,SOUTHWEST,,01/23/26368,"(30.1724548, -97.7995529)",8901,600,2019,COUNTDOWN,APS,False,,5817c082e052e0422be6c58a,ONLINE,02/28/51338 04:40:00 PM +0000,COA,BROKEN,12/16/51408 08:00:00 AM +0000,,,30.1724548,-97.7995529,11/11/51697 08:40:00 PM +0000
209, 12TH ST / WEST LYNN ST,TRAFFIC,TURNED_ON,LOC16-001030,5154661,PRIMARY,9, 12TH ST, WEST LYNN ST,2020757,,,,AUSTIN FULL PURPOSE,2020758,CENTRAL,,07/11/8489,"(30.2802258, -97.7591171)",1200,1600,2019,WALK/DONT WALK,,False,,5b5c435497428f168b0e869a,ONLINE,02/28/51338 04:40:00 PM +0000,COA,OK,12/31/51085 12:00:00 AM +0000,,,30.2802258,-97.7591171,06/18/51399 06:40:00 AM +0000
210, GUADALUPE ST / 15TH ST,TRAFFIC,TURNED_ON,LOC16-001080,5156901,PRIMARY,9, GUADALUPE ST, 15TH ST,2018067,,,,AUSTIN FULL PURPOSE,2018049,CENTRAL,,09/07/48810,"(30.2779, -97.743)",300,1500,2018,COUNTDOWN,,False,,581d0a18c49c19b42ad9ac48,ONLINE,10/09/49748 04:40:00 AM +0000,COA,BROKEN,02/05/51064 12:00:00 AM +0000,,,30.2779,-97.743,08/05/51382 04:00:00 AM +0000
215, 15TH ST / ENFIELD RD,TRAFFIC,TURNED_ON,LOC16-001055,5155383,PRIMARY,9, 15TH ST, ENFIELD RD,3217192,,,,AUSTIN FULL PURPOSE,3217190,CENTRAL,,12/06/0160,"(30.2801552, -97.753212)",1122,1119,2019,WALK/DONT WALK,,False,,5817c082e052e0422be6c59c,ONLINE,10/09/49748 04:40:00 AM +0000,COA,BROKEN,03/04/50990 12:00:00 AM +0000,,,30.2801552,-97.753212,09/12/51314 01:20:00 PM +0000
228, CONGRESS AVE / ELIZABETH ST,TRAFFIC,TURNED_ON,LOC16-001120,5155942,PRIMARY,9, CONGRESS AVE, ELIZABETH ST,2022393,,,,AUSTIN FULL PURPOSE,2022416,SOUTHWEST,,04/02/39822,"(30.2489243, -97.749939)",101,1500,2017,COUNTDOWN,APS,False,,5817c083e052e0422be6c5b6,ONLINE,12/22/50587 04:40:00 PM +0000,COA,BROKEN,04/06/51083 12:00:00 AM +0000,,,30.2489243,-97.749939,08/28/51319 04:00:00 PM +0000
232, CONGRESS AVE / LIGHTSEY RD,TRAFFIC,TURNED_ON,LOC16-001140,5154701,PRIMARY,3, CONGRESS AVE, LIGHTSEY RD,2041543,,,,AUSTIN FULL PURPOSE,2024117,SOUTHWEST,,12/17/5247,"(30.2296505, -97.7602081)",101,3300,2017,WALK/DONT WALK,,False,,5817c083e052e0422be6c5be,ONLINE,03/15/50763 04:40:00 PM +0000,COA,OK,02/16/46812 12:00:00 AM +0000,,,30.2296505,-97.7602081,12/14/48692 08:00:00 AM +0000
213, ENFIELD RD / HARTFORD RD,TRAFFIC,TURNED_ON,LOC16-001045,5154281,PRIMARY,9, ENFIELD RD, HARTFORD RD,2020593,,,,AUSTIN FULL PURPOSE,2020636,CENTRAL,,,"(30.2846756, -97.7618637)",1500,1700,2018,WALK/DONT WALK,,False,,5817c082e052e0422be6c598,ONLINE,12/13/50902 08:40:00 AM +0000,COA,OK,04/29/50193 08:00:00 AM +0000,,,30.2846756,-97.7618637,08/27/51563 05:20:00 PM +0000
218, 15TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-001070,5156571,PRIMARY,9, 15TH ST, NUECES ST,2018011,,,,AUSTIN FULL PURPOSE,2018012,CENTRAL,,04/02/0032,"(30.2785339, -97.7451477)",1500,600,2019,COUNTDOWN,,False,,5817c082e052e0422be6c5a2,ONLINE,03/30/51546 04:40:00 PM +0000,COA,OK,06/10/50872 12:00:00 AM +0000,,,30.2785339,-97.7451477,04/18/51585 02:00:00 PM +0000
216, 15TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001060,5156240,PRIMARY,9, 15TH ST, WEST AVE,2017968,,,,AUSTIN FULL PURPOSE,2017993,CENTRAL,,06/02/0051,"(30.2791462, -97.7472839)",1500,700,2019,WALK/DONT WALK,,False,,5817c082e052e0422be6c59e,ONLINE,12/23/50032 08:40:00 AM +0000,COA,OK,12/24/50384 08:00:00 AM +0000,,,30.2791462,-97.7472839,12/05/51590 12:40:00 PM +0000
212, NEWFIELD LN / ENFIELD RD,TRAFFIC,TURNED_ON,LOC16-001040,5154082,SECONDARY,9, NEWFIELD LN, ENFIELD RD,2021695,,211:  ENFIELD RD / WINSTED LN,,AUSTIN FULL PURPOSE,2021708,CENTRAL,,11/27/7807,"(30.2856445, -97.763298)",1813,1500,2019,COUNTDOWN,APS,False,,5b5c435697428f168b0e86a2,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,BROKEN,09/18/49426 08:00:00 AM +0000,,,30.2856445,-97.763298,12/18/51612 08:00:00 PM +0000
230, CESAR CHAVEZ ST / B R REYNOLDS DR,TRAFFIC,TURNED_ON,LOC16-001130,5154951,PRIMARY,9, CESAR CHAVEZ ST, B R REYNOLDS DR,2044023,,,,AUSTIN FULL PURPOSE,2021115,CENTRAL,,04/12/8659,"(30.266964, -97.7570953)",100,1000,2019,COUNTDOWN,,True,,5817c083e052e0422be6c5ba,ONLINE,10/09/49748 04:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.266964,-97.7570953,10/06/51631 02:40:00 AM +0000
234, BARTON SPRINGS RD / DAWSON RD,TRAFFIC,TURNED_ON,LOC16-001150,5155151,PRIMARY,9, BARTON SPRINGS RD, DAWSON RD,2021219,,,,AUSTIN FULL PURPOSE,2041251,SOUTHWEST,,06/19/15635,"(30.2603436, -97.7557068)",501,1100,2019,COUNTDOWN,,False,,5817c083e052e0422be6c5c2,ONLINE,12/19/51381 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2603436,-97.7557068,04/17/51667 09:20:00 PM +0000
231, CONGRESS AVE / CUMBERLAND RD,TRAFFIC,TURNED_ON,LOC16-001135,5155154,PRIMARY,3, CONGRESS AVE, CUMBERLAND RD,2023979,,,,AUSTIN FULL PURPOSE,2023978,SOUTHWEST,,05/10/12377,"(30.235508, -97.7563629)",101,2514,2017,WALK/DONT WALK,,False,,5817c083e052e0422be6c5bc,ONLINE,03/15/50763 04:40:00 PM +0000,COA,OK,05/04/46820 12:00:00 AM +0000,,,30.235508,-97.7563629,05/17/51678 07:20:00 PM +0000
211, ENFIELD RD / WINSTED LN,TRAFFIC,TURNED_ON,LOC16-001035,5153892,PRIMARY,10, ENFIELD RD, WINSTED LN,2020595,,,212:  NEWFIELD LN / ENFIELD RD,AUSTIN FULL PURPOSE,2020544,CENTRAL,,11/27/7807,"(30.2862911, -97.7646103)",1300,2008,2019,COUNTDOWN,APS,False,,5b5c435597428f168b0e869e,ONLINE,10/09/49748 04:40:00 AM +0000,TxDOT,BROKEN,09/18/49426 08:00:00 AM +0000,,,30.2862911,-97.7646103,02/14/51681 06:40:00 AM +0000
244, 12TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-001195,5156418,PRIMARY,9, 12TH ST, NUECES ST,2018236,,,,AUSTIN FULL PURPOSE,2018237,CENTRAL,,04/04/49473,"(30.275465, -97.7462692)",1200,600,2018,WALK/DONT WALK,,False,,5817c083e052e0422be6c5d4,ONLINE,08/23/50549 04:40:00 PM +0000,COA,BROKEN,09/12/51411 08:00:00 AM +0000,,,30.275465,-97.7462692,11/13/51401 01:20:00 AM +0000
245, 12TH ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-001200,5156737,PRIMARY,9, 12TH ST, GUADALUPE ST,2018275,,,,AUSTIN FULL PURPOSE,2018276,CENTRAL,,01/08/68029,"(30.2748528, -97.7441254)",1200,400,2018,COUNTDOWN,,False,,5817c083e052e0422be6c5d6,ONLINE,10/09/49748 04:40:00 AM +0000,COA,NO DETECTION,09/18/49426 08:00:00 AM +0000,,,30.2748528,-97.7441254,08/01/51382 12:00:00 AM +0000
264, CONGRESS AVE / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001285,5157171,PRIMARY,"1,9", CONGRESS AVE, 10TH ST,2018453,,,,AUSTIN FULL PURPOSE,2018452,CENTRAL,,04/04/49473,"(30.2718029, -97.7414398)",101,1000,2019,COUNTDOWN,,False,,5817c084e052e0422be6c5f8,ONLINE,01/19/51193 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2718029,-97.7414398,11/26/51401 10:40:00 PM +0000
246, 12TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001205,5156909,PRIMARY,"1,9", 12TH ST, LAVACA ST,2018288,,,,AUSTIN FULL PURPOSE,2018289,CENTRAL,,01/01/68029,"(30.2745342, -97.7430344)",1200,300,2018,COUNTDOWN,,False,,5817c083e052e0422be6c5d8,ONLINE,10/09/49748 04:40:00 AM +0000,COA,NO DETECTION,09/18/49426 08:00:00 AM +0000,,,30.2745342,-97.7430344,04/07/51544 11:20:00 AM +0000
286, 8TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001395,5157430,PRIMARY,9, 8TH ST, SAN JACINTO BLVD,2018637,,,,AUSTIN FULL PURPOSE,2018638,CENTRAL,,08/06/10439,"(30.2692356, -97.7396927)",800,200,2018,COUNTDOWN,,False,,5817c085e052e0422be6c624,ONLINE,03/08/50963 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2692356,-97.7396927,12/01/51571 02:00:00 AM +0000
